id	accession	run_accession	experiment_accession	sample_accession	secondary_sample_accession	study_accession	secondary_study_accession	parent_study	submission_accession	run_alias	experiment_alias	sample_alias	study_alias	library_layout	library_selection	library_source	library_strategy	library_name	instrument_model	instrument_platform	base_count	read_count	tax_id	scientific_name	sample_title	experiment_title	study_title	description	sample_description	fastq_md5	fastq_bytes	fastq_ftp	fastq_galaxy	fastq_aspera	fastq_1	fastq_2	md5_1	md5_2	single_end	location	collection_date_year
SRX1592224_SRR3177751	SAMN04494400	SRR3177751	SRX1592224	SAMN04494400	SRS1300325	PRJNA280606	SRP056976	PRJNA9531	SRA355098	ATCC50163_89_R2_001.fastq	ATCC50163:89	ATCC:50163	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	ATCC50163:89	Illumina MiSeq	ILLUMINA	1323627918	2636709	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	2dd3c6c83ba0603918556fbaef8100a1;7fb904bebb93604e83407171d76d5a55	567462866;562121712	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177751/SRR3177751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177751/SRR3177751_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177751/SRR3177751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177751/SRR3177751_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/001/SRR3177751/SRR3177751_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/001/SRR3177751/SRR3177751_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177751/SRR3177751_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177751/SRR3177751_2.fastq.gz	2dd3c6c83ba0603918556fbaef8100a1	7fb904bebb93604e83407171d76d5a55	FALSE	ATCC-PENNSYLVANIA	1992
SRX1592320_SRR3177775	SAMN04494401	SRR3177775	SRX1592320	SAMN04494401	SRS1300421	PRJNA280606	SRP056976	PRJNA9531	SRA355098	ATCC50170_93_R2_001.fastq	ATCC50170:93	ATCC:50170	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	ATCC50170:93	Illumina MiSeq	ILLUMINA	948236334	1888917	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	98223ec6457164f6af3d1fa50ac21d59;85bd4cb45ed1d26f63f14cdea87544d4	404201685;393628431	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177775/SRR3177775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177775/SRR3177775_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177775/SRR3177775_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177775/SRR3177775_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/005/SRR3177775/SRR3177775_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/005/SRR3177775/SRR3177775_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177775/SRR3177775_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177775/SRR3177775_2.fastq.gz	98223ec6457164f6af3d1fa50ac21d59	85bd4cb45ed1d26f63f14cdea87544d4	FALSE	ATCC-WINSCONSIN	1992
SRX1592340_SRR3177890	SAMN04494402	SRR3177890	SRX1592340	SAMN04494402	SRS1300439	PRJNA280606	SRP056976	PRJNA9531	SRA355098	B5_19_L001_R2_001.fastq	B5/19	B5/19	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	B5/19	Illumina MiSeq	ILLUMINA	1186488044	2363522	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	bd17e3d71aa566ca4f893559495f04be;22f7810c1a1630757f9dbaaf0bff4c25	404837710;476892413	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177890/SRR3177890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177890/SRR3177890_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177890/SRR3177890_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177890/SRR3177890_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/000/SRR3177890/SRR3177890_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/000/SRR3177890/SRR3177890_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177890/SRR3177890_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177890/SRR3177890_2.fastq.gz	bd17e3d71aa566ca4f893559495f04be	22f7810c1a1630757f9dbaaf0bff4c25	FALSE	AB	1987
SRX1592352_SRR3177932	SAMN04494403	SRR3177932	SRX1592352	SAMN04494403	SRS1300452	PRJNA280606	SRP056976	PRJNA9531	SRA355098	BE_1_IP_0482:1_15_L001_R1_001.fastq	BE-1(IP-0482:1)/15	BE-1(IP-0482:1)/15	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	BE-1(IP-0482:1)/15	Illumina MiSeq	ILLUMINA	718218788	1508863	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	d325570c2f414857a43c831d4c7f22e9;538a672c5df71f78eb5f4ddccf0cf770	248802611;247306135	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177932/SRR3177932_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177932/SRR3177932_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177932/SRR3177932_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177932/SRR3177932_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/002/SRR3177932/SRR3177932_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/002/SRR3177932/SRR3177932_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177932/SRR3177932_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177932/SRR3177932_2.fastq.gz	d325570c2f414857a43c831d4c7f22e9	538a672c5df71f78eb5f4ddccf0cf770	FALSE	AB	1985
SRX1592392_SRR3177951	SAMN04494404	SRR3177951	SRX1592392	SAMN04494404	SRS1300498	PRJNA280606	SRP056976	PRJNA9531	SRA355098	BE_2_IPO583:1_14_R2_001.fastq	BE-2(IPO583:1)/14	BE-2(IPO583:1)/14	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	BE-2(IPO583:1)/14	Illumina MiSeq	ILLUMINA	987563014	1967257	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	e5da704ad072dcfb46d64622dd554dfc;9b1512aba574d772faeab13eab616af3	400702636;400595169	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177951/SRR3177951_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177951/SRR3177951_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177951/SRR3177951_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177951/SRR3177951_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/001/SRR3177951/SRR3177951_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/001/SRR3177951/SRR3177951_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177951/SRR3177951_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177951/SRR3177951_2.fastq.gz	e5da704ad072dcfb46d64622dd554dfc	9b1512aba574d772faeab13eab616af3	FALSE	AB	1985
SRX1592426_SRR3178010	SAMN04494405	SRR3178010	SRX1592426	SAMN04494405	SRS1300526	PRJNA280606	SRP056976	PRJNA9531	SRA355098	BTW_109_R1_001.fastq	BTW/109	BTW/109	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	BTW/109	Illumina MiSeq	ILLUMINA	1018958094	2029797	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	547a17626dc5b75c7638238b2ef02aa5;ad86d09e3c39dafcd85d7a75834db133	438818624;426365526	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3178010/SRR3178010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3178010/SRR3178010_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3178010/SRR3178010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3178010/SRR3178010_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/000/SRR3178010/SRR3178010_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/000/SRR3178010/SRR3178010_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3178010/SRR3178010_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3178010/SRR3178010_2.fastq.gz	547a17626dc5b75c7638238b2ef02aa5	ad86d09e3c39dafcd85d7a75834db133	FALSE	NFL	1993
SRX1592437_SRR3178017	SAMN04494406	SRR3178017	SRX1592437	SAMN04494406	SRS1300538	PRJNA280606	SRP056976	PRJNA9531	SRA355098	CB2_108_R2_001.fastq	CB2/108	CB2/108	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	CB2/108	Illumina MiSeq	ILLUMINA	716771664	1427832	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	126d9bba81917f0b64649811cddceac8;5e10090ad47797b47d0689d5734c3343	305606006;298373364	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3178017/SRR3178017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3178017/SRR3178017_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3178017/SRR3178017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3178017/SRR3178017_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/007/SRR3178017/SRR3178017_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/007/SRR3178017/SRR3178017_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3178017/SRR3178017_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/007/SRR3178017/SRR3178017_2.fastq.gz	126d9bba81917f0b64649811cddceac8	5e10090ad47797b47d0689d5734c3343	FALSE	NFL	1993
SRX1592440_SRR3178018	SAMN04494407	SRR3178018	SRX1592440	SAMN04494407	SRS1300540	PRJNA280606	SRP056976	PRJNA9531	SRA355098	D3_18_L001_R2_001.fastq	D3/18	D3/18	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	D3/18	Illumina MiSeq	ILLUMINA	967777186	1927843	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	0de521e899698d7dc3f27381273995a2;b226b0c4b626e91228c2a7d0cd0a0969	339862074;415349931	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3178018/SRR3178018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3178018/SRR3178018_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3178018/SRR3178018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3178018/SRR3178018_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/008/SRR3178018/SRR3178018_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/008/SRR3178018/SRR3178018_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3178018/SRR3178018_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/008/SRR3178018/SRR3178018_2.fastq.gz	0de521e899698d7dc3f27381273995a2	b226b0c4b626e91228c2a7d0cd0a0969	FALSE	AB	1987
SRX1592163_SRR3177740	SAMN04494408	SRR3177740	SRX1592163	SAMN04494408	SRS1300264	PRJNA280606	SRP056976	PRJNA9531	SRA355098	HAMILTON7_75_R1_001.fastq	HAMILTON7/75	HAMILTON7/75	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	HAMILTON7/75	Illumina MiSeq	ILLUMINA	2150612176	4284088	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	b816ccccf22c6ff0f9ae09034b3ce09e;32a1b303fbfc37f72ce79c0421aac0b5	873937856;855258804	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177740/SRR3177740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177740/SRR3177740_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177740/SRR3177740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177740/SRR3177740_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/000/SRR3177740/SRR3177740_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/000/SRR3177740/SRR3177740_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177740/SRR3177740_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/000/SRR3177740/SRR3177740_2.fastq.gz	b816ccccf22c6ff0f9ae09034b3ce09e	32a1b303fbfc37f72ce79c0421aac0b5	FALSE	NEW ZEALAND	1991
SRX1592164_SRR3177741	SAMN04494409	SRR3177741	SRX1592164	SAMN04494409	SRS1300265	PRJNA280606	SRP056976	PRJNA9531	SRA355098	HAMILTON84_76_R2_001.fastq	HAMILTON84/76	HAMILTON84/76	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	HAMILTON84/76	Illumina MiSeq	ILLUMINA	1028956428	2049714	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	de9c06caa6d78a09a0d21eb6560d6e16;cb6eb89670d540bcfc43a2cc1606fdc2	441889323;425088673	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177741/SRR3177741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177741/SRR3177741_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177741/SRR3177741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177741/SRR3177741_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/001/SRR3177741/SRR3177741_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/001/SRR3177741/SRR3177741_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177741/SRR3177741_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/001/SRR3177741/SRR3177741_2.fastq.gz	de9c06caa6d78a09a0d21eb6560d6e16	cb6eb89670d540bcfc43a2cc1606fdc2	FALSE	NEW ZEALAND	1991
SRX1592165_SRR3177742	SAMN04494410	SRR3177742	SRX1592165	SAMN04494410	SRS1300266	PRJNA280606	SRP056976	PRJNA9531	SRA355098	MONASTASHE_6_L001_R2_001.fastq	MONASTASHE/6	MONASTASHE/6	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	MONASTASHE/6	Illumina MiSeq	ILLUMINA	860087256	1806906	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	7c3630ec235eea06d24dd920d86da7f8;03d03e36a9a577d34d0685900c1a7396	313460757;317796143	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177742/SRR3177742_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177742/SRR3177742_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177742/SRR3177742_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177742/SRR3177742_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/002/SRR3177742/SRR3177742_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/002/SRR3177742/SRR3177742_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177742/SRR3177742_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/002/SRR3177742/SRR3177742_2.fastq.gz	7c3630ec235eea06d24dd920d86da7f8	03d03e36a9a577d34d0685900c1a7396	FALSE	USA	1986
SRX1592166_SRR3177743	SAMN04494411	SRR3177743	SRX1592166	SAMN04494411	SRS1300268	PRJNA280606	SRP056976	PRJNA9531	SRA355098	S1_16_R1_001.fastq	S1/16	S1/16	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	S1/16	Illumina MiSeq	ILLUMINA	1155481010	2301755	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	6ed9af3429a027c9bf95686f11efe080;bf50de2491e06e49f97489d9d51899c3	488540026;478914161	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177743/SRR3177743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177743/SRR3177743_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177743/SRR3177743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177743/SRR3177743_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/003/SRR3177743/SRR3177743_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/003/SRR3177743/SRR3177743_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177743/SRR3177743_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/003/SRR3177743/SRR3177743_2.fastq.gz	6ed9af3429a027c9bf95686f11efe080	bf50de2491e06e49f97489d9d51899c3	FALSE	AB	1987
SRX1592171_SRR3177744	SAMN04494412	SRR3177744	SRX1592171	SAMN04494412	SRS1300271	PRJNA280606	SRP056976	PRJNA9531	SRA355098	VANC_85_UBC_1_L001_R1_001.fastq	VANC/85/UBC/1	VANC/85/UBC/1	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	VANC/85/UBC/1	Illumina MiSeq	ILLUMINA	842033052	1768977	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	52294f8a7cd1e169f265789dff5e0a92;236d669cafbe4d9c44029d29f68a4d60	321741378;292657222	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/004/SRR3177744/SRR3177744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/004/SRR3177744/SRR3177744_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/004/SRR3177744/SRR3177744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/004/SRR3177744/SRR3177744_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/004/SRR3177744/SRR3177744_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/004/SRR3177744/SRR3177744_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/004/SRR3177744/SRR3177744_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/004/SRR3177744/SRR3177744_2.fastq.gz	52294f8a7cd1e169f265789dff5e0a92	236d669cafbe4d9c44029d29f68a4d60	FALSE	BC	1985
SRX1592177_SRR3177745	SAMN04494413	SRR3177745	SRX1592177	SAMN04494413	SRS1300280	PRJNA280606	SRP056976	PRJNA9531	SRA355098	VANC_85_UBC_2_L001_R2_001.fastq	VANC/85/UBC/2	VANC/85/UBC/2	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	VANC/85/UBC/2	Illumina MiSeq	ILLUMINA	1301523854	2592677	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	0caeefdafed20a6a2ff2ad179d8f3903;234b659616ec05940086dfbcc5b483fe	439899805;523305903	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177745/SRR3177745_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177745/SRR3177745_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177745/SRR3177745_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177745/SRR3177745_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/005/SRR3177745/SRR3177745_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/005/SRR3177745/SRR3177745_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177745/SRR3177745_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/005/SRR3177745/SRR3177745_2.fastq.gz	0caeefdafed20a6a2ff2ad179d8f3903	234b659616ec05940086dfbcc5b483fe	FALSE	BC	1985
SRX1592186_SRR3177746	SAMN04494414	SRR3177746	SRX1592186	SAMN04494414	SRS1300286	PRJNA280606	SRP056976	PRJNA9531	SRA355098	VANC_85_UBC_5_L001_R2_001.fastq	VANC/85/UBC/5	VANC/85/UBC/5	PRJNA280606	PAIRED	RANDOM	GENOMIC	WGS	VANC/85/UBC/5	Illumina MiSeq	ILLUMINA	2206780454	4395977	5741	Giardia intestinalis	"Giardia samples from human, animal and water in BCCDC"	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	Giardia intestinalis  Raw sequence reads	Illumina MiSeq sequencing; whole genome sequencing of Giardia duodenalis	"Giardia samples from human, animal and water in BCCDC"	1e9e93e171e858045118dc80714ed066;5a8ad560084c63e99e554088bdd22e12	746527600;883373986	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177746/SRR3177746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177746/SRR3177746_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177746/SRR3177746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177746/SRR3177746_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/006/SRR3177746/SRR3177746_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR317/006/SRR3177746/SRR3177746_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177746/SRR3177746_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR317/006/SRR3177746/SRR3177746_2.fastq.gz	1e9e93e171e858045118dc80714ed066	5a8ad560084c63e99e554088bdd22e12	FALSE	BC	1985
